name,sex,frequency,year
Lewis,M,626,1978
Vernon,M,620,1978
Bradford,M,600,1978
Jayson,M,600,1978
Preston,M,599,1978
Donnie,M,594,1978
Israel,M,590,1978
Don,M,587,1978
Neal,M,584,1978
Andres,M,582,1978
Gerardo,M,576,1978
Nickolas,M,576,1978
Ben,M,571,1978
Salvador,M,571,1978
Herbert,M,567,1978
Darnell,M,566,1978
Ernesto,M,564,1978
Bryant,M,563,1978
Rocky,M,553,1978
Rudy,M,553,1978
Jamal,M,552,1978
Drew,M,549,1978
Elijah,M,547,1978
Trent,M,547,1978
Stuart,M,543,1978
Lamont,M,541,1978
Dana,M,539,1978
Levi,M,536,1978
Darin,M,535,1978
Angelo,M,534,1978
Ashley,M,533,1978
Marlon,M,530,1978
Desmond,M,528,1978
Felix,M,528,1978
Lorenzo,M,527,1978
Marcos,M,526,1978
Tracy,M,526,1978
Leslie,M,524,1978
Bryce,M,522,1978
Chadwick,M,521,1978
Brock,M,517,1978
Gordon,M,517,1978
Lloyd,M,517,1978
Allan,M,507,1978
Terrell,M,503,1978
Kent,M,500,1978
Rickey,M,500,1978
Jennifer,F,56720,1979
Melissa,F,34051,1979
Amanda,F,31927,1979
Jessica,F,27776,1979
Amy,F,21612,1979
Sarah,F,21017,1979
Heather,F,20842,1979
Angela,F,20257,1979
Nicole,F,19511,1979
Michelle,F,19267,1979
Elizabeth,F,18077,1979
Kimberly,F,17638,1979
Lisa,F,17286,1979
Christina,F,16458,1979
Stephanie,F,16204,1979
Kelly,F,15299,1979
Rebecca,F,14547,1979
Crystal,F,13467,1979
Jamie,F,12156,1979
Laura,F,11886,1979
Erin,F,11255,1979
Amber,F,11080,1979
April,F,10902,1979
Mary,F,10559,1979
Shannon,F,10367,1979
Andrea,F,10336,1979
Rachel,F,10233,1979
Tiffany,F,9611,1979
Julie,F,9253,1979
Sara,F,8655,1979
Megan,F,8291,1979
Erica,F,8179,1979
Danielle,F,7979,1979
Emily,F,7975,1979
Christine,F,7689,1979
Katherine,F,7468,1979
Maria,F,7326,1979
Tara,F,6807,1979
Brandy,F,6774,1979
Monica,F,6587,1979
Carrie,F,6357,1979
Misty,F,5786,1979
Stacy,F,5709,1979
Patricia,F,5649,1979
Lauren,F,5626,1979
Karen,F,5601,1979
Alicia,F,5547,1979
Holly,F,5489,1979
Tracy,F,5389,1979
Kathryn,F,5312,1979
Susan,F,5200,1979
Jill,F,5194,1979
Melanie,F,5022,1979
Dana,F,4949,1979
Cynthia,F,4934,1979
Kristy,F,4879,1979
Dawn,F,4725,1979
Tina,F,4675,1979
Anna,F,4665,1979
Stacey,F,4614,1979
Brandi,F,4608,1979
Kristen,F,4572,1979
Katie,F,4510,1979
Wendy,F,4499,1979
Leslie,F,4498,1979
Samantha,F,4458,1979
Ashley,F,4450,1979
Natalie,F,4442,1979
Lori,F,4434,1979
Allison,F,4408,1979
Courtney,F,4323,1979
Christy,F,4286,1979
Kristin,F,4264,1979
Kristina,F,4131,1979
Vanessa,F,4102,1979
Veronica,F,4063,1979
Sandra,F,3995,1979
Catherine,F,3877,1979
Tammy,F,3759,1979
Jacqueline,F,3741,1979
Mindy,F,3711,1979
Melinda,F,3706,1979
Heidi,F,3672,1979
Kathleen,F,3644,1979
Brooke,F,3511,1979
Tonya,F,3495,1979
Teresa,F,3480,1979
Lindsay,F,3468,1979
Valerie,F,3407,1979
Pamela,F,3365,1979
Erika,F,3317,1979
Denise,F,3265,1979
Tanya,F,3225,1979
Cheryl,F,3210,1979
Robin,F,3207,1979
Gina,F,3114,1979
Jaime,F,3086,1979
Leah,F,3078,1979
Katrina,F,3000,1979
Theresa,F,2994,1979
Renee,F,2977,1979
Alison,F,2936,1979
Nichole,F,2908,1979
Tamara,F,2885,1979
Michele,F,2878,1979
Sabrina,F,2868,1979
Nancy,F,2866,1979
Margaret,F,2830,1979
Kristi,F,2799,1979
Natasha,F,2793,1979
Diana,F,2779,1979
Brenda,F,2771,1979
Lindsey,F,2760,1979
Linda,F,2739,1979
Anne,F,2734,1979
Mandy,F,2723,1979
Sharon,F,2691,1979
Beth,F,2688,1979
Victoria,F,2674,1979
Jenny,F,2628,1979
Meghan,F,2571,1979
Julia,F,2566,1979
Barbara,F,2491,1979
Jaclyn,F,2302,1979
Kara,F,2300,1979
Ann,F,2266,1979
Suzanne,F,2243,1979
Candice,F,2227,1979
Kelli,F,2217,1979
Krista,F,2214,1979
Donna,F,2199,1979
Deborah,F,2181,1979
Colleen,F,2134,1979
Regina,F,2121,1979
Bethany,F,2094,1979
Cindy,F,2086,1979
Kendra,F,2069,1979
Carolyn,F,2055,1979
Molly,F,2023,1979
Jodi,F,1976,1979
Monique,F,1976,1979
Carla,F,1971,1979
Meredith,F,1963,1979
Casey,F,1957,1979
Deanna,F,1950,1979
Cassandra,F,1944,1979
Yolanda,F,1935,1979
Latoya,F,1880,1979
Marie,F,1879,1979
Summer,F,1861,1979
Rachael,F,1853,1979
Felicia,F,1852,1979
Kari,F,1852,1979
Joy,F,1820,1979
Tabitha,F,1818,1979
Aimee,F,1814,1979
Shanna,F,1794,1979
Adrienne,F,1781,1979
Trisha,F,1777,1979
Janet,F,1746,1979
Bridget,F,1734,1979
Alisha,F,1721,1979
Rhonda,F,1716,1979
Angel,F,1697,1979
Paula,F,1694,1979
Debra,F,1690,1979
Latasha,F,1686,1979
Brianne,F,1662,1979
Virginia,F,1658,1979
Desiree,F,1635,1979
Bonnie,F,1626,1979
Carmen,F,1609,1979
Candace,F,1595,1979
Miranda,F,1594,1979
Sherry,F,1589,1979
Laurie,F,1581,1979
Shawna,F,1548,1979
Rebekah,F,1519,1979
Jillian,F,1508,1979
Autumn,F,1499,1979
Christie,F,1458,1979
Shelly,F,1458,1979
Kristine,F,1455,1979
Ebony,F,1444,1979
Martha,F,1442,1979
Janelle,F,1415,1979
Tamika,F,1414,1979
Kristie,F,1407,1979
Shauna,F,1402,1979
Tasha,F,1401,1979
Robyn,F,1398,1979
Toni,F,1398,1979
Joanna,F,1388,1979
Marissa,F,1387,1979
Sheila,F,1369,1979
Angie,F,1366,1979
Melody,F,1365,1979
Caroline,F,1351,1979
Diane,F,1330,1979
Kellie,F,1326,1979
Stacie,F,1326,1979
Tracey,F,1314,1979
Claudia,F,1308,1979
Angelica,F,1305,1979
Marisa,F,1293,1979
Sonya,F,1287,1979
Sonia,F,1276,1979
Kate,F,1260,1979
Priscilla,F,1256,1979
Olivia,F,1253,1979
Cara,F,1247,1979
Yvonne,F,1235,1979
Abigail,F,1225,1979
Traci,F,1217,1979
Tricia,F,1209,1979
Kelley,F,1201,1979
Ruth,F,1201,1979
Charity,F,1198,1979
Shana,F,1198,1979
Audrey,F,1178,1979
Latisha,F,1175,1979
Alyssa,F,1174,1979
Naomi,F,1174,1979
Carol,F,1166,1979
Krystal,F,1165,1979
Jana,F,1161,1979
Keri,F,1151,1979
Rosa,F,1151,1979
Ana,F,1139,1979
Anita,F,1139,1979
Terri,F,1128,1979
Leigh,F,1126,1979
Cristina,F,1121,1979
Kathy,F,1111,1979
Kerri,F,1110,1979
Alissa,F,1090,1979
Nikki,F,1085,1979
Christa,F,1080,1979
Karla,F,1080,1979
Janice,F,1079,1979
Gloria,F,1073,1979
Lynn,F,1070,1979
Shelley,F,1065,1979
Jasmine,F,1043,1979
Lakisha,F,1042,1979
Leticia,F,1017,1979
Sylvia,F,1017,1979
Alexis,F,1011,1979
Jeanette,F,1007,1979
Annette,F,1001,1979
Jody,F,994,1979
Kerry,F,994,1979
Hannah,F,972,1979
Whitney,F,950,1979
Connie,F,945,1979
Ellen,F,943,1979
Keisha,F,938,1979
Charlene,F,934,1979
Adriana,F,932,1979
Jacquelyn,F,932,1979
Gretchen,F,930,1979
Latonya,F,930,1979
Amie,F,923,1979
Hillary,F,921,1979
Jami,F,921,1979
Rose,F,921,1979
Lesley,F,913,1979
Frances,F,912,1979
Annie,F,908,1979
Becky,F,908,1979
Juanita,F,893,1979
Dorothy,F,889,1979
Chasity,F,888,1979
Sandy,F,888,1979
Hilary,F,883,1979
Maureen,F,883,1979
Rita,F,880,1979
Helen,F,879,1979
Roxanne,F,879,1979
Bobbie,F,877,1979
Tameka,F,875,1979
Yvette,F,864,1979
Faith,F,860,1979
Nina,F,858,1979
Charlotte,F,856,1979
Evelyn,F,851,1979
Sherri,F,851,1979
Rachelle,F,843,1979
Angelina,F,838,1979
Alexandra,F,831,1979
Lakeisha,F,824,1979
Billie,F,820,1979
Kirsten,F,818,1979
Jennie,F,815,1979
Raquel,F,811,1979
Lydia,F,804,1979
Eva,F,801,1979
Irene,F,801,1979
Staci,F,797,1979
Abby,F,792,1979
Rochelle,F,792,1979
Brittany,F,790,1979
Lacey,F,789,1979
Corinne,F,788,1979
Hope,F,786,1979
Elaine,F,784,1979
Kim,F,778,1979
Alice,F,777,1979
Belinda,F,777,1979
Norma,F,774,1979
Cassie,F,772,1979
Miriam,F,763,1979
Alisa,F,762,1979
Esther,F,761,1979
Joanne,F,759,1979
Ginger,F,758,1979
Devon,F,757,1979
Sheri,F,756,1979
Brandie,F,745,1979
Joyce,F,739,1979
Sally,F,735,1979
Trina,F,735,1979
Elisa,F,728,1979
Jessie,F,721,1979
Jocelyn,F,721,1979
Jane,F,718,1979
Brianna,F,714,1979
Jenifer,F,714,1979
Beverly,F,713,1979
Betty,F,711,1979
Jackie,F,710,1979
Ericka,F,706,1979
Stefanie,F,706,1979
Tracie,F,705,1979
Gabriela,F,704,1979
Amelia,F,703,1979
Jodie,F,703,1979
Marsha,F,703,1979
Penny,F,697,1979
Christi,F,692,1979
Chrystal,F,692,1979
Grace,F,690,1979
Carissa,F,686,1979
Tanisha,F,686,1979
Carly,F,675,1979
Kasey,F,671,1979
Shirley,F,671,1979
Darlene,F,666,1979
Aisha,F,662,1979
Melisa,F,661,1979
Joni,F,660,1979
Ruby,F,660,1979
Jean,F,658,1979
Tami,F,651,1979
Lorena,F,647,1979
Cecilia,F,636,1979
Joann,F,635,1979
Kenya,F,630,1979
Elena,F,629,1979
Leanne,F,629,1979
Katharine,F,628,1979
Elisabeth,F,624,1979
Jenna,F,623,1979
Antoinette,F,621,1979
Lee,F,621,1979
Hollie,F,620,1979
Lakesha,F,620,1979
Marcia,F,619,1979
Bianca,F,615,1979
Camille,F,611,1979
Judith,F,611,1979
Nadia,F,608,1979
Alana,F,606,1979
Bobbi,F,605,1979
Mia,F,602,1979
Tia,F,600,1979
Lora,F,593,1979
Mayra,F,593,1979
Audra,F,591,1979
Cathy,F,587,1979
Tabatha,F,582,1979
Mandi,F,580,1979
Alma,F,579,1979
Kimberley,F,575,1979
Wanda,F,575,1979
Eileen,F,569,1979
Jolene,F,567,1979
Tania,F,566,1979
Marilyn,F,558,1979
Ryan,F,558,1979
Chandra,F,556,1979
Guadalupe,F,556,1979
Terra,F,554,1979
Marisol,F,553,1979
Michael,F,553,1979
Debbie,F,552,1979
Allyson,F,551,1979
Elisha,F,546,1979
Johanna,F,544,1979
Claire,F,540,1979
Yesenia,F,540,1979
Maribel,F,537,1979
Nora,F,537,1979
Judy,F,536,1979
Dena,F,535,1979
Gwendolyn,F,533,1979
Betsy,F,531,1979
Randi,F,531,1979
Celeste,F,525,1979
Janine,F,524,1979
Lorraine,F,523,1979
Selena,F,523,1979
Peggy,F,518,1979
Haley,F,511,1979
Lynette,F,511,1979
Esmeralda,F,510,1979
Karina,F,505,1979
Candy,F,502,1979
Serena,F,502,1979
Briana,F,500,1979
Lara,F,500,1979
Michael,M,67735,1979
Christopher,M,50680,1979
Jason,M,50407,1979
David,M,42079,1979
James,M,39374,1979
Matthew,M,35656,1979
John,M,35435,1979
Robert,M,34023,1979
Joshua,M,31136,1979
Joseph,M,28671,1979
Brian,M,28667,1979
Daniel,M,28523,1979
William,M,24701,1979
Ryan,M,23218,1979
Nicholas,M,21340,1979
Jeremy,M,21011,1979
Eric,M,20271,1979
Timothy,M,19078,1979
Kevin,M,18742,1979
Andrew,M,18637,1979
Anthony,M,17527,1979
Justin,M,17403,1979
Adam,M,17068,1979
Jeffrey,M,16873,1979
Richard,M,16721,1979
Thomas,M,16472,1979
Steven,M,16329,1979
Charles,M,14829,1979
Scott,M,14464,1979
Mark,M,14391,1979
Jonathan,M,14334,1979
Aaron,M,13074,1979
Benjamin,M,12519,1979
Paul,M,11647,1979
Brandon,M,11311,1979
Travis,M,11052,1979
Nathan,M,10744,1979
Chad,M,10158,1979
Patrick,M,9987,1979
Stephen,M,9901,1979
Kenneth,M,9245,1979
Gregory,M,9116,1979
Shawn,M,7913,1979
Jose,M,7842,1979
Jacob,M,7548,1979
Bryan,M,7449,1979
Bradley,M,6929,1979
Edward,M,6878,1979
Sean,M,6861,1979
Jesse,M,6684,1979
Donald,M,6512,1979
Keith,M,6192,1979
Peter,M,6076,1979
Ronald,M,5701,1979
Samuel,M,5684,1979
Kyle,M,5451,1979
George,M,5259,1979
Douglas,M,5169,1979
Gary,M,5040,1979
Todd,M,4986,1979
Juan,M,4942,1979
Dustin,M,4898,1979
Corey,M,4738,1979
Shaun,M,4737,1979
Jared,M,4671,1979
Erik,M,4638,1979
Shane,M,4481,1979
Phillip,M,4424,1979
Larry,M,4392,1979
Raymond,M,4340,1979
Joel,M,4213,1979
Derek,M,4203,1979
Carlos,M,4165,1979
Zachary,M,4157,1979
Dennis,M,4082,1979
Marcus,M,4050,1979
Craig,M,4029,1979
Frank,M,3931,1979
Antonio,M,3801,1979
Derrick,M,3729,1979
Jeremiah,M,3720,1979
Cory,M,3591,1979
Philip,M,3463,1979
Brent,M,3462,1979
Jerry,M,3445,1979
Randy,M,3416,1979
Jeffery,M,3356,1979
Jamie,M,3239,1979
Gabriel,M,3235,1979
Wesley,M,3234,1979
Curtis,M,3204,1979
Russell,M,3132,1979
Casey,M,3083,1979
Alexander,M,3061,1979
Nathaniel,M,3041,1979
Terry,M,3039,1979
Brett,M,3001,1979
Billy,M,2999,1979
Troy,M,2962,1979
Carl,M,2898,1979
Seth,M,2839,1979
Luis,M,2756,1979
Mario,M,2703,1979
Tony,M,2645,1979
Victor,M,2636,1979
Bobby,M,2587,1979
Ian,M,2553,1979
Lucas,M,2543,1979
Vincent,M,2519,1979
Luke,M,2474,1979
Johnny,M,2447,1979
Jesus,M,2364,1979
Adrian,M,2363,1979
Kristopher,M,2350,1979
Brad,M,2334,1979
Alan,M,2325,1979
Jon,M,2301,1979
Rodney,M,2300,1979
Christian,M,2269,1979
Marc,M,2268,1979
Danny,M,2261,1979
Lawrence,M,2260,1979
Jimmy,M,2234,1979
Ricky,M,2226,1979
Willie,M,2154,1979
Jay,M,2150,1979
Micheal,M,2136,1979
Walter,M,2120,1979
Lee,M,2081,1979
Ricardo,M,2075,1979
Tyler,M,2045,1979
Roger,M,2027,1979
Martin,M,2019,1979
Jorge,M,2017,1979
Randall,M,2016,1979
Joe,M,1965,1979
Miguel,M,1961,1979
Henry,M,1945,1979
Allen,M,1942,1979
Manuel,M,1909,1979
Andre,M,1882,1979
Lance,M,1872,1979
Gerald,M,1865,1979
Arthur,M,1864,1979
Albert,M,1859,1979
Cody,M,1856,1979
Clinton,M,1855,1979
Louis,M,1838,1979
Wayne,M,1832,1979
Roy,M,1753,1979
Isaac,M,1735,1979
Bruce,M,1714,1979
Trevor,M,1700,1979
Francisco,M,1692,1979
Roberto,M,1658,1979
Reginald,M,1656,1979
Alex,M,1653,1979
Shannon,M,1640,1979
Frederick,M,1636,1979
Maurice,M,1592,1979
Jack,M,1587,1979
Darrell,M,1527,1979
Ronnie,M,1520,1979
Darren,M,1504,1979
Neil,M,1488,1979
Damon,M,1446,1979
Hector,M,1422,1979
Evan,M,1406,1979
Jordan,M,1406,1979
Barry,M,1401,1979
Ernest,M,1401,1979
Ruben,M,1398,1979
Omar,M,1379,1979
Mitchell,M,1368,1979
Tyrone,M,1365,1979
Eddie,M,1363,1979
Jerome,M,1360,1979
Jaime,M,1357,1979
Terrance,M,1347,1979
Jermaine,M,1340,1979
Calvin,M,1336,1979
Eugene,M,1332,1979
Damien,M,1323,1979
Oscar,M,1310,1979
Angel,M,1307,1979
Edwin,M,1284,1979
Dale,M,1280,1979
Tommy,M,1277,1979
Chris,M,1267,1979
Geoffrey,M,1262,1979
Leonard,M,1262,1979
Mathew,M,1257,1979
Steve,M,1257,1979
Kurt,M,1250,1979
Harold,M,1249,1979
Marvin,M,1244,1979
Alejandro,M,1240,1979
Theodore,M,1236,1979
Clayton,M,1212,1979
Kelly,M,1207,1979
Garrett,M,1205,1979
Terrence,M,1192,1979
Dwayne,M,1168,1979
Melvin,M,1159,1979
Micah,M,1144,1979
Ramon,M,1142,1979
Javier,M,1141,1979
Colin,M,1140,1979
Johnathan,M,1140,1979
Cameron,M,1135,1979
Fernando,M,1130,1979
Glenn,M,1117,1979
Raul,M,1117,1979
Pedro,M,1098,1979
Joey,M,1095,1979
Ralph,M,1079,1979
Clint,M,1077,1979
Stanley,M,1065,1979
Clifford,M,1046,1979
Jarrod,M,1046,1979
Dominic,M,1032,1979
Rafael,M,1025,1979
Jessie,M,1023,1979
Jonathon,M,1019,1979
Andy,M,1011,1979
Grant,M,1010,1979
Ross,M,1001,1979
Austin,M,1000,1979
Heath,M,998,1979
Brendan,M,991,1979
Armando,M,975,1979
Eduardo,M,966,1979
Levi,M,963,1979
Karl,M,959,1979
Marco,M,954,1979
Devin,M,938,1979
Francis,M,929,1979
Howard,M,929,1979
Harry,M,914,1979
Noah,M,914,1979
Clarence,M,912,1979
Leon,M,907,1979
Nicolas,M,906,1979
Erick,M,902,1979
Earl,M,893,1979
Daryl,M,871,1979
Caleb,M,859,1979
Franklin,M,859,1979
Byron,M,855,1979
Spencer,M,850,1979
Dean,M,847,1979
Alfred,M,836,1979
Sergio,M,835,1979
Duane,M,829,1979
Cedric,M,828,1979
Alberto,M,827,1979
Julio,M,826,1979
Ray,M,824,1979
Alvin,M,816,1979
Warren,M,816,1979
Kirk,M,807,1979
Edgar,M,804,1979
Ivan,M,802,1979
Tyson,M,801,1979
Courtney,M,800,1979
Clifton,M,783,1979
Gilbert,M,778,1979
Antoine,M,768,1979
Wade,M,765,1979
Cesar,M,763,1979
Darryl,M,760,1979
Bernard,M,759,1979
Marshall,M,758,1979
Alfredo,M,748,1979
Roderick,M,747,1979
Blake,M,744,1979
Abraham,M,735,1979
Demetrius,M,735,1979
Lonnie,M,735,1979
Jody,M,730,1979
Leroy,M,729,1979
Rene,M,721,1979
Ethan,M,715,1979
Jayson,M,712,1979
Enrique,M,711,1979
Brock,M,707,1979
Lewis,M,700,1979
Gerardo,M,698,1979
Charlie,M,697,1979
Elijah,M,697,1979
Norman,M,696,1979
Orlando,M,695,1979
Arturo,M,693,1979
Preston,M,691,1979
Israel,M,687,1979
Damian,M,678,1979
Nelson,M,670,1979
Beau,M,667,1979
Toby,M,666,1979
Kelvin,M,664,1979
Julian,M,663,1979
Rocky,M,656,1979
Don,M,654,1979
Fredrick,M,647,1979
Dylan,M,637,1979
Neal,M,637,1979
Andres,M,636,1979
Vernon,M,634,1979
Trent,M,633,1979
Salvador,M,630,1979
Dana,M,627,1979
Drew,M,623,1979
Herbert,M,618,1979
Bradford,M,615,1979
Fred,M,612,1979
Dallas,M,610,1979
Nickolas,M,606,1979
Terrell,M,593,1979
Marlon,M,591,1979
Glen,M,588,1979
Ashley,M,586,1979
Quincy,M,584,1979
Donnie,M,580,1979
Bryant,M,575,1979
Lamar,M,575,1979
Greg,M,571,1979
Stuart,M,570,1979
Ernesto,M,555,1979
Lloyd,M,553,1979
Chadwick,M,550,1979
Jeff,M,550,1979
Ben,M,549,1979
Kendrick,M,549,1979
Angelo,M,547,1979
Dwight,M,546,1979
Rudy,M,542,1979
Felix,M,541,1979
Bryce,M,539,1979
Marcos,M,533,1979
Josh,M,531,1979
Leslie,M,530,1979
Allan,M,528,1979
Jamal,M,527,1979
Rickey,M,525,1979
Lorenzo,M,523,1979
Lamont,M,521,1979
Rusty,M,520,1979
Scotty,M,516,1979
Gordon,M,502,1979
Morgan,M,502,1979
Darin,M,500,1979
